registry_id,source_family,source_zip,internal_path,file_name,extension,size_bytes,recommended_decision,boundary_required,claim_scope,quarantine_status,adapter_target,packet_target,runtime_allowed_now,emits_act,emits_decision,source_status,notes
29247d1a1fde80f8d1479d8d,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0232.md,DOCX_TABLE_0232.md,.md,1230,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
fc60d8b2f7180b0c50c8826b,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0233.md,DOCX_TABLE_0233.md,.md,1336,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
13b9e2d6e239027239682812,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0234.md,DOCX_TABLE_0234.md,.md,1375,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
e19a8cde64594b8ec097a0d6,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0235.md,DOCX_TABLE_0235.md,.md,1258,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
5a39816b82f48530df43e657,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0236.md,DOCX_TABLE_0236.md,.md,1297,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
4e8665905adc014b0508e2d7,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0237.md,DOCX_TABLE_0237.md,.md,1387,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
bba3d4363edb4735dbb91cbc,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0238.md,DOCX_TABLE_0238.md,.md,1243,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
a8f964643abeaadfa0c22e41,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0239.md,DOCX_TABLE_0239.md,.md,1297,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
e88521e47de6f5d317169584,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0240.md,DOCX_TABLE_0240.md,.md,1388,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
a6c95fbfc18b3fa742fd0bb1,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0241.md,DOCX_TABLE_0241.md,.md,1315,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
95cc80f897d22ae537a51c67,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0242.md,DOCX_TABLE_0242.md,.md,1372,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
d32d2edd53e0a6333eb462b8,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0243.md,DOCX_TABLE_0243.md,.md,1352,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
b0286d574cd5121542e45770,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0244.md,DOCX_TABLE_0244.md,.md,1278,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
ea3831dbbc84906d2178a45c,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0245.md,DOCX_TABLE_0245.md,.md,1246,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
1f2e392bc4597c80cf24a16b,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0246.md,DOCX_TABLE_0246.md,.md,1331,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
63950095b697bf5c50b39b42,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0247.md,DOCX_TABLE_0247.md,.md,1232,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
fe8c11255d2e7d6d0a91a190,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0248.md,DOCX_TABLE_0248.md,.md,1319,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
adc7aec444e9ad47f85d520c,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0249.md,DOCX_TABLE_0249.md,.md,1312,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
5f4b069e6fab1eb0c535e099,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0250.md,DOCX_TABLE_0250.md,.md,1250,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
0fc2fe3f3f084557368340eb,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0251.md,DOCX_TABLE_0251.md,.md,1282,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
dabca4091cb6d925ee972e5a,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0252.md,DOCX_TABLE_0252.md,.md,1224,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
d3763cd5f32273ddbac3da6b,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0253.md,DOCX_TABLE_0253.md,.md,1202,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
11eadd6b4406788219d4fd7d,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0254.md,DOCX_TABLE_0254.md,.md,1245,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
d6fe683917dac3ed82107b3c,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0255.md,DOCX_TABLE_0255.md,.md,1154,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
a10def55e4bbd7e5c48c13f7,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0256.md,DOCX_TABLE_0256.md,.md,1233,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
1a4ff8694f92e883a14cc177,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0257.md,DOCX_TABLE_0257.md,.md,1241,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
a6700a9e106bf7b97347e186,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0258.md,DOCX_TABLE_0258.md,.md,1156,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
2e04aedaac2a7ee26c09e32b,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0259.md,DOCX_TABLE_0259.md,.md,1178,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
cad97147f7b889727067226d,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0260.md,DOCX_TABLE_0260.md,.md,1280,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
b33ade665ca604946d6db5ae,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0261.md,DOCX_TABLE_0261.md,.md,1140,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
cae3297d4fd337f7022f1e9a,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0262.md,DOCX_TABLE_0262.md,.md,1234,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
368a721c2b8977fab14e1b7a,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0263.md,DOCX_TABLE_0263.md,.md,1296,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
7d5e5b0d6018600a3126fd4e,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0264.md,DOCX_TABLE_0264.md,.md,1171,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
946f068ce90683bd1bff1f1b,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0265.md,DOCX_TABLE_0265.md,.md,1251,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
d4dc54e948c8d269798c0f82,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0266.md,DOCX_TABLE_0266.md,.md,1338,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
59d4ded1d7454b8b5ff67405,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0267.md,DOCX_TABLE_0267.md,.md,1192,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
454fc673c3fdac6fd63fa884,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0268.md,DOCX_TABLE_0268.md,.md,1245,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
4e009c092969551180854cca,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0269.md,DOCX_TABLE_0269.md,.md,1312,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
fa67f69524c1a6d85104559e,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0270.md,DOCX_TABLE_0270.md,.md,1187,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
e8d7e1ec95475fd803dd3db5,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0271.md,DOCX_TABLE_0271.md,.md,1241,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
7f672b650214008b793b9abc,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0272.md,DOCX_TABLE_0272.md,.md,1286,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
a7e4dcd713a5a743fd8ab534,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0273.md,DOCX_TABLE_0273.md,.md,1180,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
a50a8364d5d0e635328f2943,ATLAS,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS.zip,OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_4_SPECIFIC_METRICS/docs/full_doc_extraction/tables/DOCX_TABLE_0274.md,DOCX_TABLE_0274.md,.md,1268,INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE,ATLAS_READONLY_ADVISORY_ONLY,READONLY_ADVISORY_ONLY,CLEAR,atlas_to_context_packet,ContextPacket,False,False,False,COPIED_READONLY,ATLAS|F06 canon repair inventory; deduped zip source; no extraction; no runtime import
