"source_zip","zip_path","internal_path","file_name","extension","size_bytes","recommended_decision","boundary_required","claim_scope_risk","runtime_allowed_now","reality_claim_allowed","action_claim_allowed","notes"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0067.md","DOCX_TABLE_0067.md",".md","843","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0068.md","DOCX_TABLE_0068.md",".md","555","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0069.md","DOCX_TABLE_0069.md",".md","555","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0070.md","DOCX_TABLE_0070.md",".md","723","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0071.md","DOCX_TABLE_0071.md",".md","901","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0072.md","DOCX_TABLE_0072.md",".md","578","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0073.md","DOCX_TABLE_0073.md",".md","618","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0074.md","DOCX_TABLE_0074.md",".md","732","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0075.md","DOCX_TABLE_0075.md",".md","864","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0076.md","DOCX_TABLE_0076.md",".md","613","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0077.md","DOCX_TABLE_0077.md",".md","543","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0078.md","DOCX_TABLE_0078.md",".md","737","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0079.md","DOCX_TABLE_0079.md",".md","899","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0080.md","DOCX_TABLE_0080.md",".md","578","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0081.md","DOCX_TABLE_0081.md",".md","587","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0082.md","DOCX_TABLE_0082.md",".md","574","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0083.md","DOCX_TABLE_0083.md",".md","927","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0084.md","DOCX_TABLE_0084.md",".md","619","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0085.md","DOCX_TABLE_0085.md",".md","643","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0086.md","DOCX_TABLE_0086.md",".md","627","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0087.md","DOCX_TABLE_0087.md",".md","892","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0088.md","DOCX_TABLE_0088.md",".md","596","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0089.md","DOCX_TABLE_0089.md",".md","560","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0090.md","DOCX_TABLE_0090.md",".md","635","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0091.md","DOCX_TABLE_0091.md",".md","993","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0092.md","DOCX_TABLE_0092.md",".md","629","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0093.md","DOCX_TABLE_0093.md",".md","590","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0094.md","DOCX_TABLE_0094.md",".md","633","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0095.md","DOCX_TABLE_0095.md",".md","925","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0096.md","DOCX_TABLE_0096.md",".md","632","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0097.md","DOCX_TABLE_0097.md",".md","669","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0098.md","DOCX_TABLE_0098.md",".md","632","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0099.md","DOCX_TABLE_0099.md",".md","1009","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0100.md","DOCX_TABLE_0100.md",".md","591","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0101.md","DOCX_TABLE_0101.md",".md","621","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0102.md","DOCX_TABLE_0102.md",".md","591","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0103.md","DOCX_TABLE_0103.md",".md","1003","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0104.md","DOCX_TABLE_0104.md",".md","598","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0105.md","DOCX_TABLE_0105.md",".md","702","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0106.md","DOCX_TABLE_0106.md",".md","651","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0107.md","DOCX_TABLE_0107.md",".md","215","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0108.md","DOCX_TABLE_0108.md",".md","223","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
"OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","C:\Users\User\Downloads\OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE.zip","OBSIDIA_BRANCHABLE_ATLAS_FULL_V0_1_EXHAUSTIVE/docs/full_doc_extraction/tables/DOCX_TABLE_0109.md","DOCX_TABLE_0109.md",".md","212","INTEGRATE_TO_ATLAS_READONLY_SPEC_CANDIDATE","ATLAS_READONLY_ADVISORY_ONLY","REALITY_OR_ACTION_CLAIM_SCOPE","false","false","false","F06 canon repair inventory; deduped zip source; no extraction; no runtime import"
